#{"t_start": 1565652073.7770057, "env_id": "UR5KeepUp-v0"}
r,l,t
-18.606412,50,3.158514
-20.222519,50,3.48073
-19.837716,50,5.842649
-20.24778,50,7.751382
-18.222255,50,9.646999
-20.889209,50,11.447843
